longitude,countyFIPS,monthlyHoaFee,annualHomeownersInsurance,rentZestimate,livingArea,propertyTaxRate,bathrooms,bedrooms,price,homeType_CONDO,homeType_SINGLE_FAMILY,homeType_OTHER
-149.84146,2020.0,272.0,1393,3079.0,1608.0,1.31,2.5,3.0,331600,0,1,0
-149.8392,2020.0,0.0,1425,2465.0,1492.0,1.31,1.5,3.0,339200,0,1,0
-149.84076,2020.0,0.0,1295,2898.0,1494.0,1.31,2.5,3.0,308400,0,0,1
-149.84009,2020.0,0.0,1461,2719.0,1525.0,1.31,2.5,3.0,347800,0,1,0
-149.84175,2020.0,272.0,1425,3201.0,1668.0,1.31,3.0,3.0,339400,0,1,0
-149.84082,2020.0,272.0,1341,2879.0,1525.0,1.31,2.5,3.0,319200,0,0,1
-149.83916,2020.0,272.0,1481,2645.0,1600.0,1.31,2.0,3.0,352500,0,1,0
-149.84003,2020.0,185.0,1509,2730.0,1600.0,1.31,2.0,3.0,359200,0,1,0
-149.84218,2020.0,170.0,1493,3249.0,1788.0,1.31,2.5,3.0,355500,0,1,0
-149.84372,2020.0,0.0,1462,3328.0,1712.0,1.31,3.0,3.0,348000,0,1,0
-149.84517,2020.0,170.0,1529,3168.0,1712.0,1.31,2.5,3.0,364100,0,1,0
-149.84218,2020.0,170.0,1431,3226.0,1734.0,1.31,2.5,3.0,340800,0,1,0
-149.8438,2020.0,170.0,1413,3620.0,1442.0,1.31,4.5,3.0,336500,0,1,0
-149.84535,2020.0,0.0,1350,2950.0,1442.0,1.31,2.5,3.0,321400,0,1,0
-149.84305,2020.0,170.0,1440,3263.0,1788.0,1.31,2.5,3.0,342800,0,1,0
-149.84387,2020.0,0.0,682,1672.0,868.0,1.31,1.0,2.0,162300,1,0,0
-149.84547,2020.0,830.0,711,1688.0,888.0,1.31,1.0,2.0,169400,1,0,0
-149.84546,2020.0,0.0,582,1600.0,720.0,1.31,1.0,1.0,138600,1,0,0
-149.84546,2020.0,392.0,569,1586.0,707.0,1.31,1.0,1.0,135400,1,0,0
-149.84546,2020.0,0.0,669,1525.0,861.0,1.31,1.0,2.0,159200,0,1,0
-149.84325,2020.0,384.0,751,1807.0,1005.0,1.31,1.0,3.0,178700,1,0,0
-149.84361,2020.0,664.0,741,1592.0,866.0,1.31,1.0,2.0,176500,0,0,1
-149.84491,2020.0,384.0,575,1600.0,720.0,1.31,1.0,1.0,137000,1,0,0
-149.84402,2020.0,384.0,684,1669.0,865.0,1.31,1.0,2.0,162900,1,0,0
-149.84497,2020.0,0.0,676,1666.0,861.0,1.31,1.0,2.0,161000,1,0,0
-149.84418,2020.0,0.0,705,1670.0,866.0,1.31,1.0,2.0,167900,1,0,0
-149.84422,2020.0,272.0,719,1672.0,868.0,1.31,1.0,2.0,171300,1,0,0
-149.84378,2020.0,0.0,793,1807.0,1005.0,1.31,1.0,3.0,188800,1,0,0
-149.84274,2020.0,392.0,743,1800.0,989.0,1.31,1.0,3.0,177000,1,0,0
-149.84274,2020.0,392.0,714,1670.0,866.0,1.31,1.0,2.0,170100,1,0,0
-149.8411,2020.0,0.0,709,1672.0,868.0,1.31,1.0,2.0,168700,1,0,0
-149.81529,2020.0,0.0,1232,2613.0,1505.0,1.31,2.0,3.0,293300,0,1,0
-149.8162,2020.0,0.0,1400,3124.0,2114.0,1.31,3.0,4.0,333300,0,1,0
-149.81789,2020.0,0.0,1311,2851.0,1446.0,1.31,2.0,5.0,312200,0,1,0
-149.81789,2020.0,0.0,1118,2244.0,1164.0,1.31,1.5,3.0,266300,0,1,0
-149.82079,2020.0,0.0,1197,2948.0,1862.0,1.31,2.5,4.0,284900,0,1,0
-149.82079,2020.0,0.0,1083,2580.0,1794.0,1.31,1.5,4.0,257900,0,1,0
-149.82022,2020.0,0.0,844,2096.0,835.0,1.31,2.0,2.0,201000,0,1,0
-149.81796,2020.0,0.0,1372,2780.0,1556.0,1.31,2.0,4.0,326700,0,1,0
-149.81705,2020.0,0.0,1215,2744.0,1728.0,1.31,2.0,4.0,289300,0,1,0
-149.8179,2020.0,0.0,1310,2148.0,2080.0,1.31,2.0,3.0,311800,0,0,1
-149.81534,2020.0,0.0,732,1590.0,704.0,1.31,1.0,2.0,174400,0,1,0
-149.81346,2020.0,0.0,1441,2282.0,2116.0,1.31,2.0,5.0,343100,0,0,1
-149.81268,2020.0,12.0,1255,2464.0,1290.0,1.31,2.0,3.0,298700,0,1,0
-149.80856,2020.0,0.0,857,1540.0,1140.0,1.31,1.0,1.0,204100,0,1,0
-149.8099,2020.0,0.0,772,2004.0,1122.0,1.31,1.0,2.0,183900,0,1,0
-149.81079,2020.0,0.0,904,1974.0,1052.0,1.31,1.0,2.0,215300,0,1,0
-149.81079,2020.0,0.0,2340,2855.0,2918.0,1.31,6.0,6.0,557100,0,0,1
-149.81161,2020.0,0.0,860,2327.0,1424.0,1.31,1.5,2.0,204800,0,1,0
-149.81163,2020.0,0.0,1428,2259.0,1820.0,1.31,3.0,5.0,340000,0,0,1
-149.8127,2020.0,0.0,999,2096.0,996.0,1.31,1.0,3.0,237900,0,1,0
-149.81436,2020.0,0.0,1064,2493.0,1350.0,1.31,2.0,3.0,253400,0,1,0
-149.81535,2020.0,0.0,1341,2066.0,2184.0,1.31,1.0,3.0,319200,0,0,1
-149.8284,2020.0,0.0,1819,2157.0,2510.0,1.31,2.0,6.0,433000,0,0,1
-149.82758,2020.0,0.0,1796,2935.0,2455.0,1.31,2.5,4.0,427500,0,1,0
-149.82758,2020.0,0.0,2613,2686.0,3289.0,1.31,4.0,5.0,622200,0,0,1
-149.82571,2020.0,0.0,1460,2557.0,1392.0,1.31,1.5,3.0,347600,0,1,0
-149.82466,2020.0,0.0,1662,2829.0,2278.0,1.31,2.0,5.0,395600,0,1,0
-149.82385,2020.0,0.0,1506,2532.0,1368.0,1.31,2.0,3.0,358600,0,1,0
-149.82385,2020.0,0.0,1668,2099.0,1786.0,1.31,2.0,4.0,397200,0,0,1
-149.82468,2020.0,0.0,1418,1952.0,875.0,1.31,1.0,2.0,337700,0,1,0
-149.82571,2020.0,0.0,1712,2092.0,2272.0,1.31,2.0,4.0,407700,0,0,1
-149.82654,2020.0,0.0,1398,2258.0,1760.0,1.31,1.0,3.0,332900,0,1,0
-149.82758,2020.0,0.0,1706,2353.0,2016.0,1.31,4.0,4.0,406300,0,0,1
-149.8089,2020.0,0.0,1136,2175.0,960.0,1.31,1.0,3.0,270400,0,1,0
-149.8089,2020.0,0.0,1103,2098.0,1008.0,1.31,1.0,3.0,262700,0,1,0
-149.8097,2020.0,0.0,1325,2048.0,1188.0,1.31,1.0,3.0,315400,0,1,0
-149.8097,2020.0,0.0,1246,2090.0,864.0,1.31,1.0,3.0,296600,0,1,0
-149.8097,2020.0,0.0,1399,2355.0,1231.0,1.31,1.5,3.0,333200,0,1,0
-149.81068,2020.0,0.0,1973,2427.0,3108.0,1.31,3.0,4.0,469800,0,0,1
-149.81068,2020.0,0.0,1344,2326.0,1208.0,1.31,1.5,3.0,320000,0,1,0
-149.8107,2020.0,0.0,1378,2115.0,1231.0,1.31,1.5,3.0,328100,0,1,0
-149.81177,2020.0,0.0,1646,3008.0,2290.0,1.31,2.5,3.0,391900,0,1,0
-149.81177,2020.0,0.0,1299,2087.0,1612.0,1.31,2.0,3.0,309200,0,0,1
-149.81177,2020.0,0.0,2944,2985.0,3200.0,1.31,6.0,6.0,700900,0,0,1
-149.81177,2020.0,0.0,2107,2552.0,3065.0,1.31,5.0,6.0,501700,0,0,1
-149.81285,2020.0,0.0,1273,2383.0,1232.0,1.31,1.75,3.0,303200,0,1,0
-149.81285,2020.0,0.0,1571,2277.0,2135.0,1.31,2.0,5.0,374000,0,0,1
-149.81285,2020.0,0.0,1034,1767.0,694.0,1.31,1.0,2.0,246300,0,1,0
-149.81285,2020.0,0.0,1523,2424.0,1231.0,1.31,2.0,3.0,362700,0,1,0
-149.81285,2020.0,0.0,1670,2146.0,2565.0,1.31,1.0,3.0,397500,0,1,0
-149.81285,2020.0,0.0,2088,2223.0,2800.0,1.31,2.0,6.0,497100,0,0,1
-149.81285,2020.0,0.0,1526,2271.0,1820.0,1.31,2.0,4.0,363300,0,0,1
-149.81367,2020.0,0.0,2115,2174.0,2736.0,1.31,3.0,6.0,503600,0,0,1
-149.81367,2020.0,0.0,1534,2738.0,1632.0,1.31,2.0,4.0,365300,0,1,0
-149.81468,2020.0,0.0,974,1787.0,720.0,1.31,1.0,2.0,231900,0,1,0
-149.81468,2020.0,0.0,1309,2212.0,1626.0,1.31,2.0,4.0,311700,0,0,1
-149.81468,2020.0,0.0,1360,2003.0,1056.0,1.31,1.5,3.0,323700,0,1,0
-149.8155,2020.0,0.0,1220,1892.0,936.0,1.31,1.0,3.0,290400,0,1,0
-149.8155,2020.0,0.0,1485,2676.0,1680.0,1.31,2.0,4.0,353600,0,1,0
-149.8165,2020.0,0.0,1078,2089.0,880.0,1.31,1.0,2.0,256700,0,1,0
-149.8165,2020.0,0.0,2180,2545.0,3777.0,1.31,2.5,6.0,519100,0,0,1
-149.8165,2020.0,0.0,1050,1303.0,704.0,1.31,1.0,1.0,249900,0,1,0
-149.81732,2020.0,0.0,651,1746.0,7500.0,1.31,0.0,3.0,155100,0,0,1
-149.81732,2020.0,0.0,1441,2813.0,1920.0,1.31,2.5,5.0,343200,0,1,0
-149.81732,2020.0,0.0,1290,2203.0,1200.0,1.31,2.0,4.0,307100,0,0,1
-149.81732,2020.0,0.0,1212,2333.0,1121.0,1.31,1.0,3.0,288600,0,1,0
-149.81732,2020.0,0.0,2391,3999.0,4112.0,1.31,4.0,7.0,569300,0,0,1
-149.81732,2020.0,0.0,1311,2327.0,1008.0,1.31,1.0,3.0,312100,0,1,0
-149.81831,2020.0,0.0,1308,2550.0,1950.0,1.31,2.0,3.0,311400,0,1,0
-149.81833,2020.0,0.0,1468,2024.0,900.0,1.31,1.0,3.0,349500,0,0,1
-149.81833,2020.0,0.0,1397,2247.0,1744.0,1.31,1.0,3.0,332500,0,1,0
-149.81831,2020.0,0.0,1176,1755.0,1169.0,1.31,1.0,2.0,280000,0,1,0
-149.81833,2020.0,0.0,1225,1823.0,1076.0,1.31,1.5,2.0,291600,0,1,0
-149.81932,2020.0,0.0,1688,2433.0,2112.0,1.31,3.0,6.0,401800,0,0,1
-149.82004,2020.0,0.0,1495,2543.0,1268.0,1.31,1.5,3.0,356000,0,1,0
-149.81921,2020.0,0.0,2094,3001.0,2416.0,1.31,3.0,4.0,498500,0,1,0
-149.82016,2020.0,0.0,1800,3332.0,3064.0,1.31,3.0,4.0,428600,0,1,0
-149.82101,2020.0,0.0,1379,2713.0,1497.0,1.31,3.0,3.0,328400,0,1,0
-149.82101,2020.0,0.0,1231,2403.0,1756.0,1.31,1.0,4.0,293200,0,1,0
-149.8228,2020.0,0.0,1712,2582.0,2442.0,1.31,2.0,3.0,407700,0,1,0
-149.81924,2020.0,0.0,1218,2301.0,1152.0,1.31,2.0,4.0,290100,0,1,0
-149.81923,2020.0,0.0,1592,2091.0,2244.0,1.31,1.0,3.0,379100,0,1,0
-149.82155,2020.0,0.0,1239,2310.0,1288.0,1.31,1.5,4.0,295000,0,1,0
-149.82053,2020.0,0.0,1391,2463.0,1562.0,1.31,2.0,4.0,331200,0,1,0
-149.82089,2020.0,0.0,1217,1938.0,1002.0,1.31,0.0,3.0,289700,0,1,0
-149.82123,2020.0,0.0,1493,2525.0,1706.0,1.31,2.0,4.0,355400,0,1,0
-149.82123,2020.0,0.0,1462,2490.0,1632.0,1.31,2.0,4.0,348000,0,1,0
-149.8206,2020.0,0.0,1233,1999.0,1085.0,1.31,1.0,3.0,293600,0,1,0
-149.82164,2020.0,0.0,1659,3021.0,2509.0,1.31,2.5,5.0,394900,0,1,0
-149.823,2020.0,0.0,1278,2309.0,1288.0,1.31,1.5,4.0,304400,0,1,0
-149.82129,2020.0,0.0,1431,1374.0,550.0,1.31,1.0,1.0,340700,0,0,1
-149.81851,2020.0,0.0,1173,2081.0,1250.0,1.31,1.0,3.0,279200,0,1,0
-149.8172,2020.0,0.0,1365,2145.0,1137.0,1.31,2.0,3.0,325000,0,1,0
-149.81447,2020.0,0.0,1321,2238.0,1466.0,1.31,1.5,3.0,314500,0,1,0
-149.81447,2020.0,0.0,1221,1880.0,924.0,1.31,1.0,3.0,290800,0,1,0
-149.81738,2020.0,0.0,1258,2042.0,1166.0,1.31,1.0,3.0,299500,0,1,0
-149.8148,2020.0,0.0,1492,2189.0,1836.0,1.31,2.0,2.0,355200,0,1,0
-149.8119,2020.0,0.0,1383,2377.0,1273.0,1.31,2.0,4.0,329300,0,1,0
-149.81372,2020.0,0.0,1447,2397.0,1346.0,1.31,2.0,4.0,344500,0,1,0
-149.8165,2020.0,0.0,1325,2448.0,1496.0,1.31,2.0,4.0,315500,0,1,0
-149.81073,2020.0,0.0,1355,2329.0,1500.0,1.31,2.0,4.0,322500,0,0,1
-149.81073,2020.0,0.0,1500,2360.0,1800.0,1.31,2.0,5.0,357100,0,0,1
-149.8132,2020.0,0.0,1330,2285.0,1318.0,1.31,1.5,4.0,316600,0,1,0
-149.81587,2020.0,0.0,1538,2559.0,1788.0,1.31,2.0,4.0,366200,0,1,0
-149.8169,2020.0,0.0,1597,2560.0,1788.0,1.31,2.0,4.0,380200,0,1,0
-149.81792,2020.0,0.0,1496,2479.0,1612.0,1.31,2.0,4.0,356200,0,1,0
-149.81827,2020.0,0.0,1418,2398.0,1352.0,1.31,2.0,4.0,337500,0,1,0
-149.81758,2020.0,0.0,1268,2293.0,1352.0,1.31,1.5,4.0,301900,0,1,0
-149.81622,2020.0,0.0,1265,2293.0,1352.0,1.31,1.5,4.0,301300,0,1,0
-149.81554,2020.0,0.0,1428,2398.0,1352.0,1.31,2.0,4.0,340100,0,1,0
-149.81354,2020.0,0.0,1807,3272.0,2704.0,1.31,2.5,6.0,430200,0,1,0
-149.81287,2020.0,0.0,1999,2399.0,2672.0,1.31,4.0,8.0,476000,0,0,1
-149.81152,2020.0,0.0,1499,2329.0,1500.0,1.31,2.0,4.0,356800,0,0,1
-149.81682,2020.0,0.0,1439,2151.0,1152.0,1.31,2.0,3.0,342600,0,1,0
-149.81583,2020.0,0.0,1424,2301.0,1152.0,1.31,2.0,4.0,339100,0,1,0
-149.82298,2020.0,0.0,1585,2598.0,1872.0,1.31,2.0,4.0,377400,0,1,0
-149.81944,2020.0,265.0,957,1744.0,940.0,1.31,1.0,2.0,227800,1,0,0
-149.82027,2020.0,265.0,898,1744.0,940.0,1.31,1.0,2.0,213800,1,0,0
-149.82172,2020.0,265.0,911,1744.0,940.0,1.31,1.0,2.0,216900,1,0,0
-149.82169,2020.0,265.0,918,1744.0,940.0,1.31,1.0,2.0,218600,1,0,0
-149.82243,2020.0,0.0,907,1744.0,940.0,1.31,1.0,2.0,215900,1,0,0
-149.82278,2020.0,265.0,908,1744.0,940.0,1.31,1.0,2.0,216300,1,0,0
-149.82306,2020.0,265.0,939,1744.0,940.0,1.31,1.0,2.0,223500,1,0,0
-149.81154,2020.0,265.0,1665,2329.0,1920.0,1.31,2.0,4.0,396400,0,0,1
-149.81192,2020.0,265.0,1628,2327.0,1872.0,1.31,2.0,4.0,387600,0,0,1
-149.81767,2020.0,265.0,958,1735.0,940.0,1.31,1.0,2.0,228000,1,0,0
-149.81818,2020.0,265.0,872,1735.0,940.0,1.31,1.0,2.0,207700,1,0,0
-149.81847,2020.0,265.0,921,1735.0,940.0,1.31,1.0,2.0,219400,1,0,0
-149.81859,2020.0,265.0,1735,2654.0,2028.0,1.31,2.0,4.0,413200,0,1,0
-149.81674,2020.0,265.0,1601,2661.0,2030.0,1.31,2.0,4.0,381100,0,1,0
-149.81558,2020.0,265.0,922,1807.0,871.0,1.31,2.0,2.0,219500,1,0,0
-149.81503,2020.0,265.0,963,1871.0,900.0,1.31,1.0,2.0,229200,0,0,1
-149.81267,2020.0,265.0,956,1702.0,900.0,1.31,1.0,2.0,227500,1,0,0
-149.81172,2020.0,265.0,875,1702.0,900.0,1.31,1.0,2.0,208300,1,0,0
-149.81306,2020.0,0.0,1141,1757.0,1168.0,1.31,1.0,2.0,271700,0,1,0
-149.8143,2020.0,0.0,1134,1765.0,1168.0,1.31,1.0,2.0,269900,0,1,0
-149.82542,2020.0,0.0,1414,2349.0,1519.0,1.31,1.0,3.0,336600,0,1,0
-149.82372,2020.0,0.0,1812,2653.0,1836.0,1.31,2.0,3.0,431400,0,1,0
-149.82567,2020.0,0.0,1388,2359.0,1360.0,1.31,1.0,3.0,330400,0,1,0
-149.82732,2020.0,0.0,1541,2691.0,1576.0,1.31,2.0,3.0,366800,0,1,0
-149.82838,2020.0,0.0,1519,1914.0,1034.0,1.31,1.0,3.0,361700,0,0,1
-149.8265,2020.0,0.0,1239,1909.0,748.0,1.31,1.0,2.0,294900,0,1,0
-149.82756,2020.0,0.0,1636,2684.0,1687.0,1.31,2.0,3.0,389500,0,1,0
-149.82838,2020.0,0.0,1646,2829.0,1636.0,1.31,2.0,4.0,391800,0,1,0
-149.82939,2020.0,0.0,1452,2804.0,1552.0,1.31,2.0,4.0,345600,0,1,0
-149.82939,2020.0,0.0,1315,2248.0,1152.0,1.31,1.0,3.0,313000,0,1,0
-149.83002,2020.0,0.0,1292,2369.0,1152.0,1.31,1.0,3.0,307600,0,1,0
-149.8297,2020.0,0.0,1272,1951.0,804.0,1.31,1.0,2.0,302800,0,1,0
-149.83156,2020.0,0.0,1958,2921.0,2360.0,1.31,2.0,4.0,466100,0,1,0
-149.83174,2020.0,0.0,1808,2786.0,2214.0,1.31,2.0,4.0,430500,0,1,0
-149.83102,2020.0,0.0,1688,2618.0,1976.0,1.31,2.0,3.0,401800,0,1,0
-149.83073,2020.0,0.0,1707,2470.0,1675.0,1.31,1.5,3.0,406400,0,1,0
-149.83028,2020.0,0.0,1756,2608.0,1976.0,1.31,2.0,3.0,418100,0,1,0
-149.82994,2020.0,0.0,1897,2818.0,2474.0,1.31,2.0,4.0,451600,0,1,0
-149.82927,2020.0,0.0,1601,2607.0,1976.0,1.31,2.0,3.0,381300,0,1,0
-149.83092,2020.0,0.0,1338,2284.0,1158.0,1.31,2.0,2.0,318500,0,1,0
-149.83092,2020.0,0.0,1492,2804.0,1592.0,1.31,2.0,4.0,355300,0,1,0
-149.83092,2020.0,0.0,1867,2772.0,1722.0,1.31,2.0,4.0,444500,0,1,0
-149.83092,2020.0,0.0,1401,2369.0,1152.0,1.31,1.0,3.0,333600,0,1,0
-149.83154,2020.0,0.0,1316,2209.0,874.0,1.31,1.0,3.0,313400,0,1,0
-149.83153,2020.0,0.0,1296,2372.0,1224.0,1.31,1.0,3.0,308500,0,1,0
-149.83243,2020.0,0.0,1272,2313.0,1150.0,1.31,1.0,3.0,302900,0,1,0
-149.83244,2020.0,0.0,1259,2306.0,960.0,1.31,1.0,3.0,299800,0,1,0
-149.83305,2020.0,0.0,1186,2209.0,874.0,1.31,1.0,3.0,282300,0,1,0
-149.83307,2020.0,0.0,1277,2319.0,1274.0,1.31,1.0,3.0,304100,0,1,0
-149.83395,2020.0,0.0,1268,2179.0,836.0,1.31,1.0,3.0,301800,0,1,0
-149.83456,2020.0,0.0,1381,2532.0,1428.0,1.31,2.0,4.0,328700,0,0,1
-149.83426,2020.0,0.0,1310,2410.0,1062.0,1.31,1.5,3.0,311900,0,1,0
-149.83546,2020.0,0.0,1004,2313.0,1150.0,1.31,1.0,3.0,239100,0,1,0
-149.83609,2020.0,0.0,1234,2004.0,1012.0,1.31,1.0,2.0,293700,0,1,0
-149.8361,2020.0,0.0,1285,2319.0,1166.0,1.31,1.0,3.0,306000,0,1,0
-149.83528,2020.0,0.0,1356,2002.0,1058.0,1.31,1.0,2.0,322900,0,1,0
-149.83704,2020.0,0.0,1128,2008.0,1012.0,1.31,1.0,2.0,268500,0,1,0
-149.83704,2020.0,0.0,1850,2954.0,2568.0,1.31,2.5,3.0,440400,0,1,0
-149.83774,2020.0,0.0,1341,2293.0,1012.0,1.31,1.0,3.0,319400,0,1,0
-149.83775,2020.0,0.0,1163,2321.0,1150.0,1.31,1.0,3.0,276900,0,1,0
-149.83766,2020.0,0.0,1429,2269.0,1490.0,1.31,1.0,3.0,340300,0,1,0
-149.8346,2020.0,0.0,1676,2626.0,1594.0,1.31,2.0,3.0,399100,0,1,0
-149.83578,2020.0,0.0,1345,2273.0,1430.0,1.31,1.0,3.0,320300,0,1,0
-149.83647,2020.0,0.0,1125,2004.0,988.0,1.31,1.0,2.0,267800,0,1,0
-149.83551,2020.0,0.0,1343,2270.0,988.0,1.31,1.0,3.0,319800,0,1,0
-149.83363,2020.0,0.0,1883,3335.0,2432.0,1.31,3.0,5.0,448300,0,1,0
-149.83087,2020.0,0.0,1241,2012.0,988.0,1.31,1.0,2.0,295400,0,1,0
-149.82959,2020.0,0.0,1135,2003.0,988.0,1.31,1.0,2.0,270200,0,1,0
-149.82889,2020.0,0.0,1754,2602.0,2307.0,1.31,2.0,3.0,417700,0,1,0
-149.82726,2020.0,0.0,1635,2697.0,1976.0,1.31,2.0,3.0,389200,0,1,0
-149.82515,2020.0,0.0,1669,2712.0,1971.0,1.31,2.0,3.0,397300,0,1,0
-149.8268,2020.0,0.0,1278,2241.0,1266.0,1.31,1.0,3.0,304200,0,1,0
-149.82661,2020.0,0.0,1471,2191.0,1728.0,1.31,1.0,3.0,350200,0,1,0
-149.8281,2020.0,0.0,1157,1998.0,988.0,1.31,1.0,2.0,275400,0,1,0
-149.82744,2020.0,0.0,1257,2300.0,1170.0,1.31,1.0,3.0,299200,0,1,0
-149.82755,2020.0,0.0,1233,1997.0,988.0,1.31,1.0,2.0,293500,0,1,0
-149.82785,2020.0,0.0,1160,2262.0,988.0,1.31,1.0,3.0,276100,0,1,0
-149.83284,2020.0,0.0,1477,1936.0,1540.0,1.31,1.0,2.0,351700,0,1,0
-149.83383,2020.0,0.0,1172,2228.0,988.0,1.31,1.0,3.0,279000,0,1,0
-149.83525,2020.0,0.0,1920,3153.0,3196.0,1.31,2.5,4.0,457200,0,1,0
-149.83682,2020.0,0.0,1598,2750.0,2128.0,1.31,2.0,3.0,380500,0,1,0
-149.83783,2020.0,0.0,1047,1862.0,702.0,1.31,1.0,2.0,249300,0,1,0
-149.83784,2020.0,0.0,1168,2226.0,1001.0,1.31,1.0,3.0,278100,0,1,0
-149.83733,2020.0,0.0,1158,2043.0,1144.0,1.31,1.0,2.0,275600,0,1,0
-149.83733,2020.0,0.0,1167,2053.0,1092.0,1.31,1.0,2.0,277900,0,1,0
-149.83733,2020.0,0.0,1187,2232.0,1014.0,1.31,1.0,3.0,282600,0,1,0
-149.83733,2020.0,0.0,1226,2222.0,988.0,1.31,1.0,3.0,291900,0,1,0
-149.83733,2020.0,0.0,1223,2222.0,988.0,1.31,1.0,3.0,291100,0,1,0
-149.83733,2020.0,0.0,1278,2016.0,1216.0,1.31,1.0,2.0,304200,0,1,0
-149.83778,2020.0,0.0,1241,2254.0,1098.0,1.31,1.0,3.0,295400,0,1,0
-149.83783,2020.0,0.0,1025,2044.0,988.0,1.31,1.0,2.0,244100,0,1,0
-149.83603,2020.0,0.0,1171,2221.0,988.0,1.31,1.0,3.0,278700,0,1,0
-149.83653,2020.0,0.0,1169,2050.0,1014.0,1.31,1.0,2.0,278400,0,1,0
-149.83653,2020.0,0.0,1145,2222.0,988.0,1.31,1.0,3.0,272600,0,1,0
-149.83472,2020.0,0.0,1065,2039.0,1163.0,1.31,1.0,2.0,253600,0,1,0
-149.83522,2020.0,0.0,1089,2044.0,988.0,1.31,1.0,2.0,259300,0,1,0
-149.83496,2020.0,0.0,1240,2038.0,963.0,1.31,1.0,2.0,295200,0,1,0
-149.83759,2020.0,0.0,1167,2051.0,1014.0,1.31,1.0,2.0,277800,0,1,0
-149.82477,2020.0,445.0,1702,2567.0,1805.0,1.31,2.0,2.0,405200,0,0,1
-149.82404,2020.0,0.0,2387,2520.0,2122.0,1.31,2.0,2.0,568400,0,1,0
-149.79477,2020.0,0.0,1878,3351.0,3165.0,1.31,5.0,7.0,447200,0,0,1
-149.7948,2020.0,0.0,5,1498.0,580.0,1.31,1.0,2.0,1250,0,1,0
-149.79582,2020.0,0.0,1263,2200.0,1530.0,1.31,2.0,5.0,300600,0,0,1
-149.79698,2020.0,0.0,1071,2470.0,1092.0,1.31,1.0,3.0,255100,0,1,0
-149.79665,2020.0,0.0,961,1888.0,1040.0,1.31,1.0,3.0,228900,0,1,0
-149.797,2020.0,0.0,860,1627.0,712.0,1.31,1.0,2.0,204800,0,1,0
-149.7977,2020.0,0.0,572,2054.0,1200.0,1.31,1.5,3.0,136300,1,0,0
-149.79771,2020.0,0.0,1260,2928.0,1382.0,1.31,2.0,4.0,300000,0,1,0
-149.79735,2020.0,0.0,946,1803.0,1040.0,1.31,1.0,3.0,225300,0,1,0
-149.79851,2020.0,0.0,945,1889.0,1352.0,1.31,1.5,2.0,224900,0,1,0
-149.79956,2020.0,0.0,865,1905.0,1024.0,1.31,1.0,3.0,206000,0,1,0
-149.80072,2020.0,0.0,737,1684.0,810.0,1.31,1.0,2.0,175500,0,1,0
-149.80038,2020.0,0.0,1334,2811.0,2062.0,1.31,2.5,2.0,317500,0,1,0
-149.8011,2020.0,0.0,833,1813.0,824.0,1.31,1.0,3.0,198300,0,1,0
-149.80144,2020.0,0.0,818,2196.0,1353.0,1.31,1.0,4.0,194800,0,1,0
-149.80226,2020.0,0.0,545,1358.0,719.0,1.31,1.0,1.0,129800,0,1,0
-149.80226,2020.0,0.0,1503,2106.0,2132.0,1.31,2.0,6.0,357900,0,0,1
-149.80331,2020.0,0.0,1086,2253.0,1910.0,1.31,1.5,3.0,258500,0,1,0
-149.80414,2020.0,0.0,1256,2542.0,1456.0,1.31,2.0,3.0,299000,0,1,0
-149.80447,2020.0,0.0,1232,2681.0,1820.0,1.31,2.0,3.0,293400,0,1,0
-149.80484,2020.0,0.0,1011,2706.0,1732.0,1.31,2.0,4.0,240700,0,1,0
-149.80484,2020.0,0.0,1139,2416.0,1560.0,1.31,1.0,3.0,271100,0,1,0
-149.80603,2020.0,0.0,1292,2678.0,1554.0,1.31,2.0,4.0,307500,0,1,0
-149.80705,2020.0,0.0,1523,2260.0,2312.0,1.31,2.0,6.0,362700,0,0,1
-149.80705,2020.0,0.0,1220,2836.0,1988.0,1.31,2.0,4.0,290400,0,1,0
-149.79395,2020.0,0.0,856,1424.0,828.0,1.31,1.0,1.0,203900,0,1,0
-149.79477,2020.0,0.0,804,1581.0,640.0,1.31,1.0,2.0,191400,0,1,0
-149.79663,2020.0,0.0,653,1376.0,688.0,1.31,1.0,1.0,155400,0,1,0
-149.79395,2020.0,0.0,1270,2107.0,1440.0,1.31,2.0,4.0,302300,0,0,1
-149.79582,2020.0,0.0,1302,2676.0,1800.0,1.31,3.0,3.0,309900,0,1,0
-149.79665,2020.0,0.0,1520,3153.0,2488.0,1.31,3.0,5.0,361900,0,1,0
-149.79955,2020.0,0.0,936,1217.0,1653.0,1.31,1.0,1.0,222900,0,1,0
-149.80037,2020.0,0.0,1194,2043.0,1750.0,1.31,1.0,3.0,284300,0,1,0
-149.80226,2020.0,0.0,1121,1709.0,1840.0,1.31,2.5,1.0,266800,0,1,0
-149.8033,2020.0,0.0,2288,3058.0,3308.0,1.31,5.0,7.0,544800,0,0,1
-149.80414,2020.0,0.0,1882,2454.0,3144.0,1.31,4.0,8.0,448200,0,0,1
-149.80518,2020.0,0.0,798,1083.0,1310.0,1.31,1.0,1.0,189900,0,1,0
-149.806,2020.0,0.0,1198,2221.0,2058.0,1.31,2.0,4.0,285300,0,0,1
-149.80705,2020.0,0.0,882,2058.0,1192.0,1.31,1.0,2.0,209900,0,1,0
