longitude,countyFIPS,monthlyHoaFee,annualHomeownersInsurance,rentZestimate,livingArea,propertyTaxRate,bathrooms,bedrooms,price,homeType_CONDO,homeType_SINGLE_FAMILY,homeType_OTHER
-149.61108331117865,2024.8854838355044,4.348450703544211,831,3023.6124682135696,1345.5967791996925,1.3125817862843787,2.5,2.0,312422,0,1,0
-149.998725445316,2039.2035194316882,9.307653175365939,441,1705.3664389385003,1309.1165245708933,1.3104734414596846,2.0,3.0,524155,0,1,0
-149.88126203017805,2042.1090855712855,-20.9441562757356,1653,3445.0266219726345,1094.0957803281542,1.3099818002728403,2.0,3.0,115732,0,1,0
-149.73745960795134,1979.2183798737924,-14.018272250808291,1944,2984.0313667630367,1494.5448571362015,1.308949614499878,3.0,2.0,597023,0,1,0
-150.0079925834506,2009.077554074428,8.122932968876022,1569,1689.3651937632792,1877.961034835348,1.3078499893386066,2.0,4.0,440151,1,1,0
-149.6593266348848,1978.0545247817963,-6.430001579658067,1336,2557.305745719111,2215.1801786716205,1.3081613343922571,2.5,2.0,250915,0,1,0
-149.79918818305137,1988.3351493127652,-0.30362125423941655,1638,3030.757988339652,2055.570664765768,1.3065699259373589,2.0,3.0,256917,0,1,0
-149.83952572467703,2043.1869717909835,272.7881434483553,1748,4390.367162574437,1688.5531448021018,1.307764358112738,2.0,3.0,378544,1,1,1
-149.85158938284303,2078.0695575884256,7.319926413856759,2430,2092.8883238256403,1948.158680776774,1.3095713215383162,2.0,1.0,286136,0,1,0
-149.76471439039497,2019.6725127956877,-6.084534022741726,1612,2908.8338852858747,3387.352517127656,1.3076946170519212,2.0,3.0,519389,1,1,0
-149.6401314809638,2043.6055454045013,1.3372574410321774,2229,1891.1815515429037,2171.7458634486215,1.3100596892623362,2.5,3.0,440604,0,1,0
-150.0821331335889,2063.4646347128037,-14.91314530529488,966,3858.0637838396774,1453.9146267664125,1.3076181987112308,1.5,3.0,293010,0,0,0
-149.84525717047794,2074.8219660882187,0.39151577445690877,1948,1632.577378768453,3413.0938735381224,1.309731385637025,1.0,4.0,342724,0,1,0
-149.67264089793937,1969.1981697665174,-5.019749675160138,2198,2540.6331276402325,2300.951116757324,1.3115717891004273,3.5,3.0,415339,0,1,0
-149.828139367369,1982.2574756116169,-14.019505572252445,1680,2855.2625900384337,2335.998929072847,1.3081575415472109,1.0,6.0,268260,1,1,0
-149.92322965527185,2014.0463300013055,-14.380002240754141,1768,2814.7165131495485,2068.9185834479704,1.3096813539090766,3.0,3.0,234402,0,1,0
-149.77674752504356,2074.947842822422,-8.334446582937538,637,4068.5028087036726,1283.5256177209092,1.3083387371900514,2.0,2.0,412237,0,1,0
-149.87242574442536,1985.5817134280846,7.018419855571579,3848,2828.0233032205497,3209.2587303168084,1.3082424796772085,2.0,3.0,450300,1,1,0
-149.76122272734528,1958.9023911788195,-4.35990974468869,1160,3163.005008129305,1779.2726259382562,1.3093860778505357,2.0,2.0,326704,0,1,0
-149.86279374764288,1944.596412471817,3.2844047872421562,2023,3111.0791259198018,1622.962212467677,1.308498794169359,3.5,4.0,377025,1,1,0
-149.68422102250477,2075.0682593891624,-17.630221555294646,1382,1443.513785922933,2241.821444826762,1.3106648605623819,3.0,4.0,657483,0,1,0
-149.69830746042672,2035.820658035626,-14.67424509391753,2343,1098.4565294633026,1499.7088810071,1.3096894816243079,2.0,3.0,379993,0,1,0
-149.6834497942534,2086.9833855732977,-11.233957388929138,1066,1718.9879120220546,4018.0886140134444,1.311648387095083,2.0,2.0,551374,0,1,0
-149.72960932123544,1991.6324837753712,7.795189756183771,1146,1268.5812554275808,4705.987622780019,1.3088824654080502,1.5,4.0,328148,0,0,0
-149.85968682023787,2032.0588837683028,7.443678525488025,3894,1694.6264109828005,1508.0570061856797,1.3108339091972905,3.0,4.0,989046,0,1,0
-149.7337708315118,2074.4318256168604,2.8389793846490403,1400,2480.2750395035446,1968.8539986498488,1.310735568425181,2.5,3.0,102511,0,1,0
-149.78306592321596,2045.209103493686,0.31724267017968033,949,2854.385613851514,1532.8989939682115,1.3080576755754705,3.0,6.0,71507,1,1,0
-150.01209422414277,2034.2838876270039,9.696217209793371,1850,2605.698053041834,1109.0294216860634,1.3095050003673365,1.0,4.0,331909,0,1,0
-149.72470853487823,1995.1000823680251,-10.322819907897774,600,3465.674417167689,1361.5825357280573,1.3093079966966288,2.0,2.0,109769,0,1,0
-149.890624342989,2018.2382822089564,3.809535747805242,2526,2053.664735020854,1068.5464470680708,1.3088222868224644,2.0,6.0,200549,0,1,0
-149.6270903399106,2035.5131222098216,182.6034766187101,766,2640.3638017994836,2455.4142222365367,1.3062391449611899,1.0,3.0,307645,0,1,0
-149.63208681207806,2057.8789069329737,-6.030140294221983,1248,1934.7219872689348,1997.1288676952381,1.311198018096562,2.5,3.0,357101,0,1,0
-149.73304887384873,2026.1779872589218,0.9595375897377809,1522,1529.8979313183768,1960.9367409642296,1.3087871702185159,2.0,3.0,314124,1,1,1
-149.63132013068727,2099.9205567817226,-11.815864494880316,1322,1315.9714248834694,889.1235492912075,1.3104503447284888,1.0,2.0,365053,0,1,0
-150.00477770472003,1994.7913214040711,-12.585175325874715,1311,2500.8792144811086,2502.735918209927,1.3097687640979143,2.5,3.0,276276,0,1,0
-149.76730187995545,2053.168150068968,-13.431233836564143,1940,2611.3410326337357,1852.9280401955991,1.3098057914899428,3.0,4.0,357863,0,1,0
-149.68755160564683,1948.5802217817152,-2.0605287676886896,2005,1640.094028798612,1991.3833550340394,1.3099033429592015,3.0,2.0,158583,0,1,0
-149.81845908565245,1950.6218693990627,3.6054280261012357,1135,2292.98785419531,1541.299912023353,1.3078530970310898,2.0,3.0,498255,0,1,0
-149.7250928299488,1982.8421423939262,-19.08286024586921,2044,4038.1828102848776,1944.4179064068483,1.308097511264875,1.0,3.0,305152,0,1,0
-149.6999279118828,1998.7508096950548,5.305574594716316,1645,3005.839685530718,923.1914694879272,1.3093229851272208,1.0,5.0,258693,1,0,0
-149.63545384769634,2038.178639722758,-2.7982576653445697,1401,3140.892162704457,2198.6107853683616,1.3109094093253826,3.0,3.0,106892,0,1,0
-149.61870128901043,1987.1142082745405,7.328961689544345,1672,2700.2779864738045,3078.6657311565154,1.309372045701268,4.0,3.0,269553,0,1,0
-150.02886121484354,1970.676389816181,-10.942718098765518,2971,3003.965524060157,2211.4871996792835,1.3076348473776889,2.0,3.0,381322,0,1,0
-149.95763818185682,2031.4522573326058,-8.677850187049167,1254,2898.203158957607,1807.4812401782997,1.3077365695483931,3.0,4.0,150806,1,0,0
-149.74132750431704,2001.1928408278002,-20.89705482605645,929,2454.5167346647627,884.6396163328021,1.307031210055052,3.0,3.0,281198,0,1,0
-149.80851053140188,2051.338868447646,253.29912956918983,782,3476.961273449857,1778.5786409805182,1.309185161213375,2.0,2.0,305443,1,1,0
-149.73351197082403,2015.7826243561963,7.002055753263535,1969,2702.7176191746294,2200.628230104874,1.3083894678868484,3.0,2.0,516881,0,1,0
-149.92510727980107,2078.1131134070415,-9.198547071283333,934,2702.8230030287136,2648.415219714,1.3101960179223995,2.0,4.0,411952,0,1,0
-149.86130270737527,2032.2361993071465,7.325604609837521,1614,3536.7715404317814,2190.8284782332084,1.3090506719678119,2.5,4.0,351419,0,0,0
-149.82113751630433,2050.4016704509027,1303.6237884294355,1355,1225.162220877833,1840.933657652522,1.3080464232882265,2.0,3.0,344612,0,1,0
-149.7548469580343,2063.1889799366304,-2.0372568027337175,2293,2498.688706627107,1259.0774475093297,1.3098396247637625,3.0,3.0,280450,0,1,0
-150.00431951152615,2019.475681914235,7.152546885148734,651,2094.716829091621,1938.3610980872584,1.307939915866001,3.0,3.0,170575,1,1,0
-149.82724959873764,1989.2049267934449,6.329591887374357,1033,1562.3118480856529,2420.972681918772,1.306634507397141,3.0,6.0,353098,0,1,0
-149.83962814348774,1992.2547075141504,6.969875765345415,1012,2231.4080342563266,2316.2350374228317,1.3082410799649427,2.0,3.0,103614,1,0,0
-149.5314526208554,1996.0964740193185,8.475821718620114,2370,2729.8477792930476,1256.9019113683544,1.3111141228214953,1.5,3.0,443202,1,1,0
-149.85441800731823,1975.7734770634252,10.030712458689308,1462,2304.0873805328656,4248.55270821809,1.3097796468100802,5.5,3.0,296557,0,1,0
-149.71205873420178,2061.5015606834695,13.189726456325491,2719,2101.6021910495197,4785.726781115484,1.3116732114535077,3.0,4.0,404974,0,1,0
-149.7385378656798,2058.578331372832,-1.4731698958656398,1685,1324.9519832598676,1431.3013589251302,1.311705200506703,2.0,3.0,197168,0,1,0
-149.7270483834786,2094.0091880662067,-1.2858557128830843,1632,2249.521028726083,1280.192911651332,1.3082327131265654,2.0,2.0,371678,0,1,0
-149.64602135692334,1952.9973926586777,-4.2368125028220875,1345,1308.5690050483026,2407.2485973702906,1.310349386108262,2.0,3.0,264420,0,0,0
-149.8490080782932,2037.2516520822699,-20.775546083603775,1162,2249.159261392264,3224.379742035389,1.3074759993022496,2.0,1.0,531054,0,1,0
-149.8248815184781,2036.166802057038,-7.846735066788688,1383,3271.026393036013,910.5520936110006,1.3103746897481432,1.0,4.0,227814,0,1,0
-149.80982394562173,2011.3881155931026,-5.381162696178801,2322,1576.8034035927335,1538.3392889047861,1.310736341714661,2.0,4.0,490171,0,0,0
-149.82514213661284,2051.040604184936,1.847218913309971,1389,1620.4873847751414,1961.5888584846412,1.3102263226351691,2.0,4.0,405051,0,1,0
-149.9225515018775,2020.412165642035,251.74478273593832,1506,3646.6533487193283,1257.0148986001313,1.3094096088440674,2.5,2.0,559857,0,1,1
-149.73619582899977,2029.9769641471344,6.1834665539202405,1582,1286.7459994770884,1718.113603131407,1.3080460962605478,2.5,3.0,140179,0,1,0
-149.87755041759672,1983.057659492343,4.112971696614723,401,3013.284493474588,2716.0549498176892,1.3082894881736982,2.0,3.0,366827,0,1,0
-149.90171529984266,1931.9321188854246,-7.659671568350748,2698,3220.381155638181,2068.9771507504092,1.3082014886590128,2.0,4.0,260446,0,0,0
-149.66914282583363,1978.6419687182465,-7.48541374747223,1043,2292.797250543924,1235.6557783538947,1.3087577431356465,1.0,2.0,390497,0,1,0
-149.77678873387734,2051.5348251760306,207.85374245407002,1796,2412.876823265803,801.8392749250847,1.308061543797439,2.5,4.0,226667,0,1,1
-149.92791920659027,1979.8866646229642,289.38404922997296,1658,4151.525650134017,1980.7624636066703,1.3098873956382464,1.5,3.0,355335,0,0,0
-149.99045872513952,2093.2116009030533,1.4035271214294718,895,2622.72275500663,2342.340210151722,1.3084103836307386,3.0,3.0,472941,1,1,0
-149.8589701106684,2026.3327331903254,-11.882713706777867,2447,2166.6273487905414,1113.5948671880556,1.3088368529056822,2.0,3.0,195186,0,1,0
-149.89655693305704,2029.5448839412084,8.63463777025335,1423,1596.5261129316339,870.317195799524,1.3079404245757233,1.0,3.0,758638,0,1,0
-149.70641221615276,2042.5983144839859,9.301961024778318,2040,1278.3792181832353,1863.6868947156468,1.3087006983540566,3.0,4.0,262205,0,0,0
-149.7691069215369,1948.1201608325619,3.1116514058838773,1742,3726.1178467681048,1435.6888206245583,1.3083930493046976,2.0,1.0,506005,0,1,0
-149.9051980398724,1955.262896681933,6.767255538281892,1932,2999.4031752800206,1533.1853419647496,1.3087619059360358,2.0,3.0,846118,0,0,0
-149.7658857035826,2003.5951105399129,9.369408955760562,3388,2931.9252490349154,2067.588557446664,1.3110150153511615,3.0,4.0,222793,0,1,0
-149.66501689900895,2034.8142103144185,6.518144541715501,1476,1494.1961887732161,2488.930087935105,1.3101197806722296,1.5,2.0,433834,0,1,1
-149.78027695962456,1978.795711134677,16.680738492735234,1092,1315.0957765709663,3013.5792404268527,1.3085903824536789,2.5,3.0,510977,0,1,1
-149.7306195622746,1967.3546519614447,17.142657243876094,2325,2193.587052825515,1683.5415340283034,1.3112451856282172,1.0,6.0,420037,0,1,0
-150.06406178359376,2050.786541651457,-8.355806434500508,1946,2512.0519872942086,2368.417340121484,1.3107153800009885,2.0,3.0,482350,0,1,0
-149.80531026702613,2071.5901013347184,2.5974002210076277,1449,2198.286356064085,1321.054526225126,1.311139849336896,3.0,1.0,281246,0,1,0
-149.93120898437422,2038.4070253480363,-5.582363540373405,1833,2376.956327875336,2019.5009743076178,1.3104449717566822,1.5,1.0,384646,0,1,0
-149.74303535481357,2040.2573186770064,86.37733750617224,683,2171.7853730881507,2457.15517408018,1.310748953321605,1.0,3.0,429413,0,0,0
-149.77376990553338,2002.3056310634067,-7.5523712736992,695,2526.256826885799,1504.3211714762788,1.3098325503607422,3.0,3.0,471199,0,1,0
-149.9425803607077,2000.1867932050707,-5.3328883950185455,673,1839.9939953423998,1934.3121940293545,1.3092857555188524,2.0,3.0,105988,0,1,0
-149.84870182667066,2060.381711193999,122.79470805303643,2621,2074.0167684419466,2176.104837247363,1.3077005245069497,3.0,4.0,676326,0,0,0
-149.98452838522434,1935.0334783144863,-2.528403810189827,1200,2545.141636106534,2302.790749798886,1.3098732538142894,4.0,1.0,300402,0,1,0
-149.86764178452515,2042.553793721982,-1.8660884321376514,1942,2658.6112258429716,1235.5231286004841,1.309053065945625,2.5,3.0,272708,0,0,1
-149.6470545029667,2080.8499595875137,-0.41586330710745667,1218,1364.070254214555,1943.2442969497015,1.3114922270688576,3.0,3.0,213669,1,0,0
-149.7646135680289,2002.1632744559492,-12.936449992758973,1932,3781.8986493155444,4538.421664058649,1.3092406631341493,2.5,2.0,99861,0,0,0
-149.9507486095399,1984.5874007198627,-3.889722556732309,1046,1701.5517808252375,1360.3147164206443,1.309178035981634,2.0,2.0,328955,0,1,0
-149.85473526529188,2006.557209548431,6.874004293710031,1399,1802.510925095045,2352.718695091231,1.3101605029911332,2.5,3.0,523080,0,1,0
-149.7437887913391,2060.044590308522,-9.149294618632887,1794,2920.692605725003,731.3546236163443,1.308307514412564,3.0,4.0,348269,0,1,0
-149.66320957623805,2050.4813423484634,-4.523408563680198,1678,1356.6304340441725,5468.056084964668,1.3114954537419536,2.0,3.0,285287,0,1,0
-149.86708486355622,2003.1268658771214,-6.519396784701467,1278,3388.8292991515855,1888.8312435789207,1.3077581396856537,2.5,5.0,802053,1,1,0
-149.9745917567839,2003.4497035084391,-8.98413320791009,1656,2669.478402122332,1241.3167384949018,1.3097930621699352,2.0,4.0,613232,1,1,0
-149.74949505482596,2048.838655674147,3.1181374739259153,1976,3474.9682510375505,1240.8189819515437,1.3087219171266948,2.0,4.0,371995,0,1,0
-149.75622572755577,1975.4900608997848,-11.871382566009707,1477,2111.416069824764,2044.040155238518,1.3091739341926103,2.0,2.0,607147,0,1,0
-149.9199241147792,1981.5913273360168,11.455283118833048,610,2014.2978692953088,1231.6036794009103,1.3095384799738197,1.0,3.0,326155,0,1,0
-149.60361309855696,1996.843447417504,0.7089627922904657,548,2297.1517499631605,1658.3229925301812,1.3087506266922466,3.0,4.0,188982,0,1,0
-149.96875558964518,1975.8161751545852,0.8554341667693895,2332,2158.154992300148,2430.812254839402,1.3103460595522936,2.0,3.0,160163,0,1,0
-149.95352522056803,2016.1415156327907,-9.814781181093394,2476,2503.6945513170026,1510.3449567115304,1.3092068081641135,2.0,3.0,171904,0,1,0
-149.71794224766018,1984.6743005402532,7.373165897037874,951,1734.802735174829,1487.8254544910728,1.311419093539517,2.0,4.0,377952,0,1,0
-149.7173665499325,2041.7404275116664,6.752384578907585,1289,3005.10884495799,2516.423676692235,1.31141743896537,2.0,3.0,287844,1,0,1
-149.69477206682024,1982.4447400044426,-16.182154659728585,2597,4826.967932856732,3211.9792668258397,1.3092279747137272,2.0,3.0,176268,0,1,0
-149.76038513510306,2074.1519292738167,-9.793040568114744,1052,2839.5360303592147,2337.3567895722854,1.3075871709673046,2.0,2.0,512096,0,0,0
-149.84678495055266,2067.145922502985,1.3805478709659593,664,3405.07697360253,1727.0207313459223,1.3081170420000692,2.0,2.0,391895,0,1,0
-149.68384128981307,1985.6870674638913,363.85302160245044,1014,4828.623908779101,660.0328656742963,1.3096090127458304,2.0,6.0,150884,0,1,0
-149.7524052551012,1986.4318442429824,-6.707337429856154,2512,2176.441871928161,5094.664308370046,1.3090386607566449,2.0,4.0,434680,1,0,0
-149.70558689112315,2037.6983437277083,-5.468948469897987,673,2851.0091540846693,2394.263958611213,1.3111645965438297,2.0,4.0,434905,0,1,1
-149.66610304003154,2047.4104479342236,16.916542110400428,909,2621.4473912976946,905.0036161687559,1.3090801779767414,2.5,3.0,460795,0,1,0
-149.82912271132244,2046.899394041806,255.9190965614419,2631,2688.416574673805,1299.835109257401,1.3095563467550033,2.5,3.0,289327,0,0,0
-149.7911165588863,2001.3842487241438,4.449697024587482,1755,3134.1176376479534,4779.55269560872,1.3077695019961633,2.0,6.0,300624,0,1,0
-149.8510252355767,2002.4991205178449,349.70330316218923,1512,3855.0895908441958,1057.681887285088,1.307802332701989,2.5,4.0,325914,0,1,0
-149.6443872338489,2007.595986795668,-16.042680357704715,1792,2407.3659417540575,1632.898709859361,1.3090467230452147,2.0,2.0,343624,0,1,0
-149.80508728463764,2046.1755374445672,14.562340128108815,1462,3082.816246267288,1158.2943779950951,1.3080876571688378,2.0,2.0,711497,0,1,0
-149.70772532776581,1952.8205857417554,302.95787194843786,607,2039.7758857244085,1194.9982237983024,1.3088483721387756,4.0,3.0,671491,0,1,0
-149.94753948809696,1995.4959601992564,-8.118831294364387,1583,2320.0647459619495,1904.7537485339496,1.3072399297669832,2.0,2.0,268316,1,1,0
-149.6652855207046,1948.415909443404,1.4361175658344103,883,4157.440414715836,1229.3413740124508,1.3098675300588205,1.0,3.0,203805,0,1,1
-149.7200026427946,2067.0754633305073,-7.6878259844430685,2172,2532.000862768476,1450.2250720894162,1.3087759807172061,3.0,2.0,156434,0,1,0
-149.71095918537182,2022.8692512972066,-18.00402161566701,1320,1301.846086999539,2456.021012730004,1.3087652182109506,1.0,2.0,303168,0,1,0
-149.69530164417358,1977.3295489548284,-0.5751278166122573,1045,4677.990969686319,1164.6392166403905,1.3113862264127794,3.0,1.0,139008,0,0,1
-149.88974430820852,2020.7414045221215,-0.4630754799469683,1515,1927.44634891761,1911.6392670056894,1.3086748254789815,1.5,6.0,401651,0,1,0
-149.5463589989584,2043.2222458326087,-2.8803632495677296,2224,2303.86013888571,1793.5181223958693,1.311283274043381,3.0,2.0,279967,1,0,0
-149.94537412721155,1951.025848570716,11.449584323194546,718,1733.2494189823967,2877.5980053892067,1.3083089460670683,2.5,4.0,300526,0,0,1
-149.80441287891165,1977.5022084456984,303.7748010900641,877,1488.0816082413226,1819.1542201760224,1.30968516925312,3.0,3.0,90254,1,1,0
-149.75817042603785,2043.4580895027175,2.027779315762981,1775,3608.610794621254,2038.0956177919443,1.311076455655163,2.0,2.0,537273,0,1,0
-149.96382542715452,2097.9171303366184,-12.117616255543133,1117,2912.964519351928,1400.5877242249119,1.3088780363378378,4.5,3.0,333647,1,1,0
-149.73987476683993,1995.8649582118305,-9.050729907874036,638,2158.489119840013,1574.295751771078,1.3095928585502925,2.5,1.0,323146,0,1,0
-149.69259020998666,2059.80122844806,167.0940403953007,2101,1600.015555508699,2675.988068159983,1.308235443258411,3.0,1.0,141688,0,1,0
-149.85473707220342,2016.441894141379,0.12284548592782296,2189,2416.996323995404,2090.9389426863713,1.307624582933743,1.0,3.0,372956,1,1,0
-149.82877298325516,2025.5589656154773,-12.051451483886677,1730,2572.594024076825,1651.924777734227,1.3099529476551255,3.0,3.0,544635,0,0,0
-149.64222643534237,2022.6917955277688,0.8803729908242657,2668,2980.8830617062567,2679.1718820043534,1.3118617739229552,2.0,4.0,528575,1,0,0
-149.70859759563942,2048.86184569573,1.8143865475212704,2109,2821.8807087696014,1841.0833816592167,1.3094653118403874,3.0,6.0,500700,1,1,0
-149.84161848709635,2000.882435014548,130.49387221548395,863,1768.8872617472748,1095.8803757370645,1.3097457816573996,2.5,4.0,310975,0,1,0
-149.71193939850914,1980.6538547618868,-6.276649088862024,1746,3865.310871142515,2007.5823839150448,1.3079368720579945,3.0,3.0,192626,0,1,0
-149.72674017461105,2028.5501652507073,20.375034596791856,1250,1973.4682074158823,1945.3195196716101,1.308262306680889,2.0,3.0,446339,0,1,1
-149.706369696023,1982.5678552746417,20.371732006502285,2913,3397.796869257692,5067.212757619472,1.3114370241206743,1.0,4.0,617805,0,0,0
-149.69277424145338,1998.8876368369467,13.966152807806957,1357,2955.103306469934,1794.4076933215588,1.3091140074267877,4.5,4.0,383327,0,0,0
-149.68515305133445,2052.53876639795,-7.998733296214479,1284,2476.604018091587,4449.398643123699,1.3097339229323943,2.0,2.0,392009,0,1,0
-149.9665612871386,2009.9755097325508,8.772628896919812,1536,1708.1876022260108,984.0395384780961,1.3107095673586362,3.0,4.0,337122,0,0,0
-149.87218185840783,2105.3897199232956,-2.3533980888342643,2159,2027.7605812081201,1792.7364976425479,1.3079197339485609,2.0,3.0,221931,0,1,0
-149.76120940488858,2023.0098427643202,5.595328716007261,4459,2291.4123226362312,4599.392496919201,1.3112427313150652,1.5,4.0,264563,0,0,0
-149.90190638049512,2031.8106305078218,-18.592843561568547,3026,2208.275438198019,854.6083084540973,1.3075634219975723,2.0,3.0,250780,0,1,0
-149.94774727807416,2018.0847349385972,5.39307762152037,1476,1990.306881897531,2047.6119194045236,1.3084516366090904,2.0,4.0,352234,0,0,1
-149.89666836993726,2053.3583511323213,6.884463603802153,1307,1618.7988560618005,4181.105511007292,1.3119834456270902,2.0,1.0,286032,0,1,0
-149.9402610893672,2066.512699978597,0.6924412957224888,1155,2379.786029893364,2217.3557359247775,1.3099244950429108,2.0,2.0,335877,1,0,0
-150.04328087712545,2014.8674589065995,-13.396109426599125,1016,2421.5661737586242,1894.7938412157773,1.3073180849880115,2.5,3.0,151515,0,1,0
-150.04553737696054,2049.4845950540785,1.1027502312629711,314,2187.2908644785634,2630.795723410749,1.3088867141482712,2.0,3.0,240128,1,1,0
-149.72996503160564,2098.931811456896,2.847414778368032,1838,2465.9287247192883,1320.0767497864795,1.309241875756162,2.5,2.0,320985,0,1,0
-149.67326173838873,2045.361933267183,-7.927029874645835,1878,2234.0845235389074,1523.8976960557657,1.3108306695951932,3.0,3.0,497993,0,1,0
-149.92695167577997,2033.5590203234792,-9.0495530693624,1728,3747.277502928598,1304.2831593631877,1.3071792726393447,1.5,4.0,301416,0,1,0
-149.9441228792836,2036.3306319236553,-3.4254228838595493,1952,2898.0052183142698,1411.4683353257492,1.3098781643102289,2.5,3.0,343834,1,1,0
-149.62349181787786,1981.5189356617407,-4.118647549974466,2069,2324.191162369716,902.0247423678184,1.3085148430315634,2.5,3.0,345457,1,0,0
-149.7162469980196,2065.146936366479,3.426921525813473,1445,2612.021755333993,1354.771303573813,1.3091031656564591,2.5,3.0,227153,1,0,0
-149.74660239798382,2053.1710736643818,-13.201260586544965,2121,2280.3107760967714,1628.1875597705434,1.3064847702959286,1.0,3.0,379870,1,0,1
-149.84040822492673,1971.151110582767,-9.408005055706955,3130,2503.5863528766545,1055.0735243921552,1.3086963576742712,1.0,3.0,414011,0,1,0
-149.91003354851946,2045.9045949393562,-18.545383279141635,1542,3101.6027939235405,2334.1909002208226,1.3101710061568344,2.5,3.0,428819,0,1,0
-149.85373419556538,2087.793754967563,2.4696687206542096,1694,2172.0012281183626,8557.594609861464,1.3087935432865958,2.0,3.0,412248,0,1,0
-149.7224042852478,2030.7555119835356,-1.756735979646714,1815,4611.621778430302,1615.1480507111767,1.3083835222363391,3.0,3.0,200916,0,1,0
-149.8363430580484,2057.5327668340956,-4.760908662836192,1369,2714.1395959523056,1543.5054392213567,1.3107469490729016,2.0,3.0,158843,0,1,0
-149.6361344491018,2008.6991380574864,18.18582125390004,1424,3200.264534084445,1773.7903468700872,1.3116161769813173,1.0,1.0,280705,0,1,0
-149.73010497559474,1988.0865887871132,293.20114899837904,1404,2561.2745036519163,1656.7992924676023,1.3107374570734027,2.0,3.0,213299,0,1,1
-149.7703387560771,1993.1943897824883,41.60640457788139,2137,2331.550572511487,1467.8016146454854,1.3072412013722825,1.0,1.0,374342,0,1,0
-149.7243792987202,2022.117732499197,-22.491493586464443,705,1973.943650569976,2187.925701502625,1.3113462513774725,2.0,3.0,517812,0,1,0
-149.70838024639218,2060.2059189058964,-12.611315627043957,1747,1639.7557066754975,3381.1988385371715,1.3092753173361706,3.0,3.0,341893,0,1,0
-149.73013539145398,2003.9916002864632,9.443872066961518,1261,2195.861205909631,815.6799243943301,1.3081046032868282,2.0,3.0,332303,0,1,0
-149.78927545278603,2067.627311577536,145.00212884685544,1285,2772.2059247079164,2394.2525476216088,1.3110973895672575,2.0,5.0,716308,0,1,0
-149.86951000678582,1981.2430376884536,-6.47052110643617,1458,1401.8948235485855,1786.134986769654,1.3082655852389966,2.0,3.0,459195,0,1,0
-149.858729245869,1942.9616623914912,2.771426960241639,1309,2629.6150652266456,1414.7290568986791,1.3078825389865358,2.0,3.0,498220,0,1,0
-149.93043479988756,2051.705217442193,-13.151673887835031,916,1594.7708489648421,1434.768773943395,1.31014963292277,3.0,3.0,119542,0,1,0
-149.80030935662614,1978.0284007047087,-4.332324809457167,1184,3579.0766966146534,1490.7272417119602,1.309978327227802,2.0,5.0,268849,0,1,0
-149.56875295465582,2010.3242707379616,-5.332328217228987,1064,1480.5755744601015,995.9764917868358,1.3115115933606765,1.5,5.0,820737,1,0,0
-150.09091670611642,1941.6779895729603,-3.62300383658485,1606,2486.025367046819,1660.334715821355,1.3082301563954426,4.0,4.0,380657,0,1,0
-149.76226762073836,2038.242680321941,-9.214103799908916,611,3332.794584090604,1146.4233671232582,1.3100437043004531,3.5,4.0,186826,0,1,0
-149.79202996576134,1965.847039056279,8.685374062766293,1373,3091.656175341781,1937.6448370187147,1.3109684395114456,1.5,3.0,249897,0,1,0
-149.87705150342546,2012.2682099922135,-7.827272377253226,918,3198.658269341371,1227.994010820957,1.307077485739131,2.0,3.0,387745,0,1,1
-149.95354962308775,1957.4685742151366,137.59321486000854,545,1173.9889034497996,2397.55393511212,1.3093439784028669,1.0,3.0,369587,0,1,0
-149.595999574476,2046.161902716045,-10.618318675678324,1431,3180.0831032585893,1672.5514710980638,1.3089431150994002,2.0,1.0,507635,0,1,0
-149.83382369186552,2007.9745244111666,-0.1131497583922515,1937,1789.9143061455288,1716.8204581406724,1.3093549609556534,1.5,6.0,175852,0,1,0
-149.79935693675614,2084.369408850888,-2.0689171476726735,1166,2334.4599066482456,2020.2144960138248,1.3103945213995036,1.5,3.0,214413,0,1,0
-149.58474949301998,2068.7249202986754,11.947633545004333,1792,4327.636167002757,1045.1472810147397,1.3095613117027411,2.0,6.0,354280,0,1,0
-149.8852508538316,1996.2333260039263,-9.031133652815797,1270,4563.901010567839,1249.5711495362905,1.3084252705728958,2.0,5.0,296210,0,0,1
-149.72668596920474,2084.459234881715,4.133827853320653,711,3711.6086652613344,1698.2725285692102,1.3086086178381533,1.0,3.0,431891,0,0,0
-149.95504575747833,2046.0967258894852,12.979241811540223,1824,2064.284544779513,1308.584023961158,1.3094556673969784,2.0,4.0,355897,0,1,0
-149.88635322117196,2062.6438941383853,-2.346829788287531,1715,1897.421639675317,2055.9203439507155,1.3075663564583393,1.0,4.0,115354,0,1,0
-149.8433532230399,2083.2815541645377,-0.1545630445143129,2029,2445.4802535106296,1018.14851552055,1.3088010748100882,2.5,4.0,634701,1,1,0
-149.63961928410146,1976.1718705465241,19.090909080606206,610,2055.7817830527224,2262.019597551728,1.3100716453456784,4.0,6.0,230819,0,1,0
-149.83262055065373,2066.494975354523,-0.26852849132923473,533,2667.9987022161554,1453.7874928966003,1.3102562818985457,1.0,3.0,36965,1,0,0
-149.6848166612422,1976.9519684376494,76.77034613829622,2176,1921.4351409515548,1955.7168703773225,1.310614625181538,1.0,2.0,236768,1,1,1
